,Brand,Model,Version,Price,Modèle,Main,Kilométrage,Carburant,Transmision,Puissance fiscale,Couleur extérieure,Etat du véhicule,Climatisation,Vitres électriques,Sièges électriques,Ordinateur de bord,Start & Stop,Régulateur de vitesse,Allumage auto. des feux,Détecteur de pluie,Commandes au volant,Ecran tactile,Rétroviseurs électriques,Ouverture auto. du coffre,Démarrage mains libres,Banquette arrière rabattable 1/3-2/3,Caméra de recul,Bluetooth,Jantes aluminium,Volant cuir,Feux de jour,Barres de toit,Toit,Airbags,ABS,ESP,Antipatinage,Architecture,Cylindrée,Conso. ville,Conso. route,Vitesse maxi.,Volume du réservoir,Puissance fiscale-binned
1987,VOLKSWAGEN,Golf 2001,1.9 TDI 130 Pack Highline,72000.0,2001.0,Seconde,290000.0,Diesel,Automatique,11,Noir,Excellent,auto.,Electrique AV/AR,non,non,non,non,non,non,non,non,non,non,non,non,non,non,oui,non,non,non,Rigide,oui,oui,non,non,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1988,VOLKSWAGEN,Golf 2017,2.0 TDI 150 Confortline,190000.0,2017.0,Première,25000.0,Diesel,Manuelle,8,Noir,Comme neuve,manuelle,Electrique AV/AR,Conducteur et Passager,oui,non,oui,oui,non,oui,oui,oui,non,non,oui,oui,oui,oui,oui,oui,non,Rigide,oui,oui,oui,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1989,VOLKSWAGEN,Passat 2006,Autre version,95000.0,2006.0,Seconde,205000.0,Diesel,Automatique,8,Noir,Bon,non,Electrique AV/AR,Conducteur,non,non,oui,non,oui,non,non,non,non,non,non,non,non,oui,non,non,non,Rigide,non,oui,oui,non,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1990,VOLKSWAGEN,CC 2010,2.0 TDI Caratline,175000.0,2010.0,Seconde,150000.0,Diesel,Automatique,9,Noir,Comme neuve,auto. Bi-zone,Electrique AV/AR,Conducteur,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,non,non,oui,oui,non,oui,non,Panoramique ouvrant,oui,oui,oui,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1991,VOLKSWAGEN,Jetta 2016,1.6 TDI Highline+ DSG,153000.0,2016.0,Seconde,84200.0,Diesel,Automatique,6,Blanc,Très bon,auto. Bi-zone,Electrique AV/AR,non,oui,non,oui,oui,oui,oui,oui,oui,non,non,oui,non,oui,oui,non,oui,non,Rigide,oui,oui,oui,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1992,VOLKSWAGEN,Polo 2010,1.2 Premium Clim,108000.0,2010.0,Seconde,182000.0,Diesel,Automatique,5,Gris clair,Très bon,manuelle,Electrique AV/AR,non,oui,oui,oui,non,oui,oui,oui,oui,non,oui,non,non,oui,oui,non,non,non,Rigide,oui,oui,oui,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1993,VOLKSWAGEN,Passat 2017,2.0 TDI 150 DSG Trendline+,220000.0,2017.0,Seconde,54000.0,Diesel,Automatique,8,Noir,Excellent,manuelle,Electrique AV/AR,non,oui,oui,oui,oui,oui,oui,oui,oui,non,non,oui,non,oui,oui,oui,oui,non,Rigide,non,oui,oui,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1994,VOLKSWAGEN,Passat 2003,1.9 TDI Highline,83000.0,2003.0,Première,200000.0,Diesel,Automatique,8,Noir,Excellent,auto. Bi-zone,Electrique AV/AR,Conducteur,oui,non,non,non,non,non,non,oui,non,non,non,non,non,oui,non,oui,oui,Rigide,oui,oui,oui,non,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1995,VOLKSWAGEN,Polo 2009,Autre version,72000.0,2009.0,Seconde,179000.0,Diesel,Automatique,6,Noir,Très bon,manuelle,Electrique AV,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,Rigide,oui,oui,non,non,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1996,VOLKSWAGEN,Touareg 2017,3.0 V6 TDI 204 Confort,320000.0,2017.0,Première,76000.0,Diesel,Automatique,12,Autre couleur,Excellent,auto. Bi-zone,Electrique AV/AR,non,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,non,oui,oui,oui,oui,oui,Rigide,oui,oui,oui,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1997,VOLKSWAGEN,Passat 2010,2.0 TDI Executive BVA,138000.0,2010.0,Première,89000.0,Diesel,Automatique,14,Gris,Très bon,auto. Bi-zone,Electrique AV/AR,Conducteur et Passager,oui,non,oui,oui,oui,oui,non,non,oui,non,oui,non,non,oui,non,non,non,Rigide,oui,oui,oui,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1998,VOLKSWAGEN,Polo 2008,Autre version,64000.0,2008.0,Seconde,160000.0,Diesel,Automatique,8,Violet,Excellent,auto.,Electrique AV,Conducteur,non,non,oui,oui,oui,non,non,non,non,non,non,oui,non,oui,non,oui,non,Rigide,oui,oui,oui,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
1999,VOLKSWAGEN,Golf 1999,1.9 TDI 110 Pack Confort,72000.0,1999.0,Seconde,380000.0,Diesel,Automatique,8,Gris clair,Très bon,manuelle,Electrique AV/AR,non,oui,non,non,non,non,non,non,oui,non,non,oui,non,non,oui,non,non,non,Rigide,oui,oui,non,non,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
2000,VOLKSWAGEN,Touran 2014,2.0 TDI 110 Trendline 7P,175000.0,2014.0,Première,34753.0,Diesel,Manuelle,8,Gris foncé,Excellent,manuelle,Electrique AV/AR,non,oui,non,oui,non,non,oui,non,oui,non,non,oui,non,non,non,oui,oui,oui,Rigide,non,oui,oui,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
2001,VOLKSWAGEN,Golf 2006,Autre version,119000.0,2006.0,Seconde,180000.0,Diesel,Automatique,8,Noir,Excellent,auto.,Electrique AV,Conducteur et Passager,oui,non,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,non,oui,non,Panoramique,oui,oui,oui,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
2002,VOLKSWAGEN,Polo 2010,Autre version,69000.0,2010.0,Première,84000.0,Essence,Automatique,8,Noir,Excellent,manuelle,Electrique AV,Conducteur et Passager,non,non,non,non,non,non,non,non,non,non,non,non,non,oui,non,non,non,Rigide,oui,oui,non,non,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
2003,VOLKSWAGEN,Golf 2014,2.0 TDI 150 Premium,160000.0,2014.0,Première,104000.0,Diesel,Manuelle,8,-,-,auto.,Electrique AV/AR,non,oui,non,oui,non,non,non,oui,non,non,oui,non,non,oui,oui,oui,oui,non,Rigide,oui,oui,oui,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
2004,VOLKSWAGEN,Touran 2014,2.0 TDI Highline 7 places,175000.0,2014.0,Seconde,75000.0,Diesel,Automatique,8,Gris foncé,Excellent,auto. Bi-zone,Electrique AV/AR,non,oui,non,oui,oui,oui,oui,non,non,non,oui,oui,non,oui,oui,non,oui,non,Rigide,oui,oui,oui,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
2005,VOLKSWAGEN,Golf 2013,2.0 TDI 150 Highline DSG,147000.0,2013.0,Première,144000.0,Diesel,Automatique,8,Gris foncé,Excellent,auto.,Electrique AV/AR,Passager,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,non,oui,oui,oui,oui,oui,Panoramique ouvrant,oui,oui,oui,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
2006,VOLKSWAGEN,CC 2012,2.0 TDI 140 Advance,170000.0,2012.0,Première,155000.0,Diesel,Manuelle,8,Blanc,Très bon,auto.,Electrique AV/AR,Conducteur et Passager,oui,non,oui,oui,oui,oui,oui,oui,non,non,oui,oui,oui,oui,oui,oui,non,Rigide,oui,oui,oui,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
2007,VOLKSWAGEN,Polo 2013,1.2 l Trendline Clim,115000.0,2013.0,Première,75000.0,Diesel,Automatique,5,Blanc,Excellent,manuelle,Electrique AV,non,oui,non,non,non,non,non,oui,non,non,non,non,oui,oui,non,non,non,non,Rigide,oui,oui,non,non,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
2008,VOLKSWAGEN,Golf 2014,Autre version,169000.0,2014.0,Première,111000.0,Diesel,Automatique,8,Blanc,Comme neuve,manuelle,Electrique AV/AR,non,oui,oui,oui,oui,non,oui,oui,oui,non,non,oui,non,oui,non,non,oui,non,Rigide,oui,oui,oui,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
2009,VOLKSWAGEN,Tiguan 2016,2.0 TDI Carat,240000.0,2016.0,Première,65000.0,Diesel,Automatique,15,Noir,Comme neuve,auto. Bi-zone,Electrique AV/AR,non,oui,oui,oui,oui,oui,oui,oui,oui,non,non,oui,non,oui,oui,non,oui,oui,Rigide,oui,oui,oui,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
2010,VOLKSWAGEN,Polo 2005,1.2 Confortline,57000.0,2005.0,Seconde,135695.0,Essence,Automatique,8,Noir,Excellent,non,Electrique AV,non,non,non,non,non,non,oui,non,oui,non,non,non,non,oui,non,non,non,non,Rigide,non,non,non,non,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
2011,VOLKSWAGEN,CC 2009,2.0 TDI Caratline BVA,179000.0,2009.0,Seconde,185000.0,Diesel,Automatique,8,Noir,Excellent,auto. Bi-zone,Electrique AV/AR,Conducteur et Passager,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,non,oui,non,Panoramique ouvrant,oui,oui,oui,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
2012,VOLKSWAGEN,CC 2012,2.0 TDI Exclusive DSG,230000.0,2012.0,Première,145000.0,Diesel,Automatique,8,Noir,Excellent,auto. Bi-zone,Electrique AV/AR,non,oui,non,oui,oui,oui,oui,oui,non,oui,oui,non,non,non,oui,non,oui,non,Ouvrant,oui,oui,oui,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
2013,VOLKSWAGEN,Touareg 2014,3.0 l V6 TDI Pullman,290000.0,2014.0,Première,206800.0,Diesel,Automatique,12,Noir,Très bon,auto. Bi-zone,Electrique AV/AR,non,oui,non,oui,oui,oui,oui,oui,oui,non,non,oui,oui,oui,oui,non,oui,oui,Rigide,oui,oui,oui,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
2014,VOLKSWAGEN,Gol 2018,1.0 Confortline,38000.0,2018.0,Première,163000.0,Essence,Automatique,6,Gris,Très bon,non,Electrique AV/AR,Conducteur,oui,oui,non,oui,oui,non,non,non,non,non,non,non,non,non,non,non,non,Rigide,oui,oui,oui,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
2015,VOLKSWAGEN,Touareg 2014,3.0 V6 TDI 259 X-TREME,350000.0,2014.0,Première,82000.0,Diesel,Automatique,8,Blanc,Comme neuve,auto. Bi-zone,Electrique AV/AR,Conducteur et Passager,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,Panoramique ouvrant,non,oui,oui,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
2016,VOLKSWAGEN,Tiguan 2008,2.0 TDI Executive,159000.0,2008.0,Seconde,220000.0,Diesel,Automatique,8,Gris,Excellent,auto. Bi-zone,Electrique AV/AR,Conducteur,oui,non,oui,non,non,oui,oui,oui,non,non,oui,non,oui,oui,non,non,oui,Panoramique ouvrant,oui,oui,oui,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
2017,VOLKSWAGEN,Passat 2006,1.9 TDI Confortline,98000.0,2006.0,Seconde,299000.0,Diesel,Automatique,8,Autre couleur,Excellent,non,-,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,Rigide,non,non,non,non,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
2018,VOLKSWAGEN,Golf 2010,Autre version,92000.0,2010.0,Seconde,190000.0,Diesel,Automatique,8,Gris foncé,Excellent,auto.,Electrique AV/AR,non,non,non,non,non,non,non,non,non,non,non,non,non,oui,oui,non,non,non,Rigide,oui,non,non,non,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
2019,VOLKSWAGEN,CC 2012,2.0 TDI Exclusive DSG,220000.0,2012.0,Seconde,110000.0,Diesel,Automatique,17,Noir,Comme neuve,auto. Bi-zone,Electrique AV/AR,Conducteur,oui,non,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,non,oui,non,Panoramique ouvrant,oui,oui,oui,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
2020,VOLKSWAGEN,Passat 2012,2.0 TDI Confortline DSG,68000.0,2012.0,Première,68700.0,Diesel,Automatique,8,Blanc,Excellent,manuelle,-,non,oui,oui,oui,oui,oui,non,oui,oui,oui,oui,oui,oui,oui,oui,non,non,non,Rigide,oui,oui,oui,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
2021,VOLKSWAGEN,Caddy 2012,Autre version,120000.0,2012.0,Seconde,190000.0,Diesel,Automatique,6,Bleu ciel,Très bon,auto.,-,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,Ouvrant,oui,oui,oui,non,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
2022,VOLKSWAGEN,Golf 2016,2.0 TDI Highline DSG,210000.0,2016.0,Première,42000.0,Diesel,Automatique,8,Blanc,Comme neuve,auto. Bi-zone,Electrique AV/AR,non,oui,non,oui,oui,non,oui,oui,oui,non,oui,non,non,oui,oui,non,oui,non,Rigide,oui,oui,oui,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
2023,VOLKSWAGEN,Polo 2007,1.4 TDI Sport Clim,78000.0,2007.0,Seconde,218000.0,Diesel,Automatique,6,Noir,Excellent,manuelle,Electrique AV,non,non,non,non,non,non,non,non,non,non,non,non,non,oui,oui,non,non,non,Rigide,oui,non,non,non,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
2024,VOLKSWAGEN,Golf 2000,1.9 TDI Confortline,70000.0,2000.0,Seconde,300000.0,Diesel,Automatique,8,Bleu foncé,Très bon,manuelle,Electrique AV/AR,non,non,non,non,non,non,non,non,non,non,non,non,non,non,oui,non,non,non,Panoramique,oui,oui,oui,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
2025,VOLKSWAGEN,Passat 2012,2.0 TDI 110 Trendline,225000.0,2012.0,Seconde,130000.0,Diesel,Manuelle,8,Blanc,Comme neuve,auto.,Electrique AV/AR,non,oui,oui,oui,oui,oui,oui,non,oui,oui,non,non,oui,oui,oui,non,oui,non,Panoramique,oui,oui,oui,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
2026,VOLKSWAGEN,Touareg 2010,Autre version,160000.0,2010.0,Seconde,160000.0,Diesel,Automatique,8,Blanc,Excellent,manuelle,Electrique AV/AR,non,oui,non,oui,oui,non,oui,oui,oui,non,non,oui,oui,oui,oui,non,oui,oui,Rigide,oui,oui,oui,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
2027,VOLKSWAGEN,Golf 2000,Autre version,73000.0,2000.0,Seconde,239000.0,Diesel,Automatique,8,Gris foncé,Bon,auto.,Electrique AV/AR,non,oui,non,non,non,oui,non,non,non,non,non,non,non,non,oui,non,non,non,Rigide,oui,oui,oui,non,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
2028,VOLKSWAGEN,Touran 2013,Autre version,198000.0,2013.0,Seconde,134000.0,Diesel,Automatique,8,Bleu foncé,Comme neuve,auto. Bi-zone,Electrique AV/AR,non,oui,oui,oui,oui,oui,oui,oui,oui,non,oui,non,oui,oui,oui,non,oui,oui,Panoramique ouvrant,oui,oui,oui,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
2029,VOLKSWAGEN,Passat 2012,2.0 TDI Highline DSG,185000.0,2012.0,Première,96400.0,Diesel,Automatique,8,Gris foncé,Excellent,auto. Bi-zone,-,Conducteur et Passager,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,non,oui,non,Rigide,oui,oui,oui,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
2030,VOLKSWAGEN,Polo 2002,Autre version,58000.0,2002.0,Première,122000.0,Diesel,Automatique,8,Noir,Bon,non,Electrique AV,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,Rigide,non,non,non,non,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
2031,VOLKSWAGEN,Golf 2018,Autre version,345000.0,2018.0,Seconde,19000.0,Essence,Automatique,14,Noir,Comme neuve,auto. Multi-zone,Electrique AV/AR,Tous les passagers,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,non,oui,oui,Panoramique ouvrant,oui,oui,oui,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
2032,VOLKSWAGEN,Golf 2013,1.6 TDI Highline,10000.0,2013.0,Seconde,180.0,Diesel,Automatique,8,Blanc,Très bon,auto.,Electrique AV/AR,Conducteur,oui,oui,non,oui,oui,non,oui,non,oui,non,non,non,non,oui,non,non,non,Rigide,oui,oui,oui,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
2033,VOLKSWAGEN,Bora 2002,1.9 TDI Pack Chrome,62000.0,2002.0,Seconde,299000.0,Diesel,Automatique,8,Noir,Excellent,manuelle,Electrique AV/AR,Conducteur,non,non,non,non,non,non,non,non,non,non,non,non,oui,oui,non,oui,oui,Rigide,oui,oui,non,non,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
2034,VOLKSWAGEN,Touareg 2016,3.0 V6 TDI 204 Baroudeur+,350000.0,2016.0,Première,30000.0,Diesel,Automatique,12,Noir,Comme neuve,auto. Bi-zone,Electrique AV/AR,non,oui,oui,oui,oui,oui,oui,oui,oui,non,oui,oui,oui,oui,oui,oui,oui,oui,Panoramique,oui,oui,oui,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
2035,VOLKSWAGEN,Passat 2012,2.0 TDI 150 Confortline,172000.0,2012.0,Première,79500.0,Diesel,Manuelle,8,Noir,Comme neuve,manuelle,Electrique AV/AR,non,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,non,Rigide,non,oui,oui,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
2036,VOLKSWAGEN,Touran 2016,Autre version,170000.0,2016.0,Première,140000.0,Diesel,Automatique,8,Marron,Excellent,auto.,Electrique AV/AR,Conducteur,non,non,oui,oui,oui,oui,oui,oui,non,oui,non,oui,oui,oui,non,oui,non,Rigide,oui,oui,oui,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
2037,VOLKSWAGEN,Golf 2008,Autre version,52000.0,2008.0,Seconde,250000.0,Diesel,Automatique,7,Bleu ciel,Très bon,manuelle,-,non,non,non,non,non,non,oui,non,non,non,non,non,non,non,oui,non,non,non,Ouvrant,non,non,non,non,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
2038,VOLKSWAGEN,Touareg 2016,3.0 V6 TDI 204 Confort,250000.0,2016.0,Première,110000.0,Diesel,Automatique,12,Gris,Très bon,auto. Bi-zone,Electrique AV/AR,non,oui,oui,oui,oui,oui,oui,oui,oui,non,non,oui,non,oui,oui,oui,oui,oui,Rigide,oui,oui,oui,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
2039,VOLKSWAGEN,Passat 2018,2.0 TDI 150 Confortline,130000.0,2018.0,Seconde,16780000.0,Diesel,Manuelle,8,Gris foncé,Très bon,auto. Tri-zone,Electrique AV/AR,Tous les passagers,oui,non,oui,oui,oui,oui,oui,oui,non,non,oui,non,oui,oui,oui,non,oui,Rigide,non,oui,oui,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
2040,VOLKSWAGEN,Bora 2002,1.9 TDI Pack Chrome,59000.0,2002.0,Seconde,290000.0,Diesel,Automatique,8,Noir,Excellent,manuelle,Electrique AV/AR,non,non,non,non,non,non,non,non,non,non,non,non,non,oui,oui,non,non,oui,Rigide,oui,oui,non,non,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
2041,VOLKSWAGEN,Bora 2002,1.9 TDI Pack Chrome,62000.0,2002.0,Seconde,290000.0,Diesel,Automatique,8,Noir,Excellent,manuelle,Electrique AV/AR,non,non,non,non,non,non,non,non,oui,non,non,non,non,oui,oui,non,non,oui,Rigide,oui,oui,non,non,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
2042,VOLKSWAGEN,Jetta 2016,1.6 TDI Trendline,180000.0,2016.0,Première,52000.0,Diesel,Automatique,6,Noir,Comme neuve,auto.,Electrique AV/AR,non,oui,non,oui,non,non,oui,oui,non,non,non,oui,non,oui,oui,non,oui,non,Rigide,oui,oui,non,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
2043,VOLKSWAGEN,Golf 2016,1.6 TDI Trendline+,179000.0,2016.0,Seconde,61000.0,Diesel,Automatique,6,Blanc,Excellent,auto. Bi-zone,Electrique AV,Conducteur et Passager,oui,non,oui,oui,oui,oui,oui,non,non,oui,non,non,oui,oui,non,non,non,Rigide,oui,oui,oui,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
2044,VOLKSWAGEN,Coccinelle 2018,2.0 TDI 150 DSG Exclusive Cabriolet,259000.0,2018.0,Première,900.0,Diesel,Automatique,8,Rouge,Comme neuve,auto.,Electrique AV/AR,non,oui,oui,oui,oui,non,oui,oui,oui,non,oui,non,oui,oui,oui,oui,oui,non,Ouvrant,oui,oui,oui,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
2045,VOLKSWAGEN,Tiguan 2017,2.0 TDI 150 DSG Carat 4x4,340000.0,2017.0,Première,33000.0,Diesel,Automatique,8,Noir,Excellent,manuelle,Electrique AV/AR,non,oui,oui,oui,oui,oui,oui,oui,oui,non,non,oui,oui,oui,oui,oui,oui,oui,Rigide,oui,oui,oui,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
2046,VOLKSWAGEN,Golf 2010,1.6 TDI Highline,125000.0,2010.0,Seconde,128000.0,Diesel,Automatique,6,Noir,Très bon,manuelle,Electrique AV/AR,non,oui,non,non,non,oui,non,non,oui,non,non,non,non,non,oui,non,oui,non,Rigide,oui,oui,non,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
2047,VOLKSWAGEN,Golf 2003,1.9 TDI 130 Pack Highline,100000.0,2003.0,Seconde,200000.0,Diesel,Automatique,13,Gris clair,Excellent,manuelle,Electrique AV/AR,non,non,non,non,non,non,non,non,non,non,non,non,oui,oui,oui,non,non,non,Panoramique,oui,oui,oui,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
2048,VOLKSWAGEN,Golf 2007,1.9 TDI GT,104000.0,2007.0,Seconde,219000.0,Diesel,Automatique,8,Gris foncé,Excellent,auto. Multi-zone,Electrique AV/AR,Conducteur et Passager,non,non,oui,non,non,non,non,non,non,non,non,non,non,non,non,non,oui,Panoramique,oui,oui,non,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
2049,VOLKSWAGEN,Golf 2002,1.9 TDI 110 Pack Confort,77000.0,2002.0,Seconde,180000.0,Diesel,Automatique,8,Bleu foncé,Comme neuve,manuelle,Electrique AV/AR,Conducteur,non,non,non,non,non,non,oui,oui,non,non,non,non,oui,oui,non,non,non,Panoramique,oui,oui,non,non,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
2050,VOLKSWAGEN,CC 2011,2.0 TDI Highline,162000.0,2011.0,Seconde,207000.0,Diesel,Automatique,8,Marron,Très bon,auto. Bi-zone,Electrique AV/AR,Conducteur,oui,non,oui,oui,oui,oui,non,oui,oui,non,non,non,non,oui,non,oui,non,Rigide,oui,oui,oui,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
2051,VOLKSWAGEN,Bora 2002,1.9 TDI Pack Chrome,65000.0,2002.0,Seconde,290000.0,Diesel,Automatique,11,Noir,Excellent,manuelle,Electrique AV/AR,non,non,non,non,non,non,non,non,oui,non,non,non,non,non,oui,non,non,non,Rigide,oui,oui,non,non,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
2052,VOLKSWAGEN,Golf 2001,1.9 TDI 130 Pack Highline,88000.0,2001.0,Seconde,235000.0,Diesel,Automatique,13,Vert foncé,Excellent,non,-,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,Rigide,oui,oui,oui,non,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
2053,VOLKSWAGEN,Polo 2005,1.9 SDI Confortline,58000.0,2005.0,Seconde,200000.0,Diesel,Automatique,8,Noir,Comme neuve,manuelle,Electrique AV,Passager,non,non,non,non,non,non,non,non,non,non,non,oui,non,non,non,non,non,Rigide,oui,non,non,non,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
2054,VOLKSWAGEN,CC 2018,2.0 TDI 170 Exclusive DSG,190000.0,2018.0,Seconde,131000.0,Diesel,Automatique,8,Gris,Excellent,auto. Tri-zone,Electrique AV/AR,Conducteur et Passager,oui,non,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,Panoramique ouvrant,oui,oui,oui,oui,,39.78637633136094,56806.508875739644,41851.47928994083,208.5467289719626,57.66222760290557,Low
